id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
159921,Myanmar,MMR,19.67886,95.884239,"[19.67886, 95.884239]",Recommended figure,Disaster,total,21,2024-08-22,2024-08-22,2024-08-22,2024,26409,Myanmar: Flood - Naypyidaw Union Territory (Lewe Township) - 22/08/2024,,,2024-08-22,2024-08-22,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94539,"Lewe Township, Dekkhina District, Naypyitaw, Myanmar","19.67886, 95.884239",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-28T11:17:41.313871Z,"Myanmar: 21 displacements, 22 August - 22 August. A total of 5 households were displaced due to flood on 22 August in Lewe Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94539,Flood
160070,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Recommended figure,Conflict,total,7000,2024-08-26,2024-08-19,2024-08-26,2024,21084,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110892,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-30T12:49:13.646270Z,"Myanmar: 7,000 displacements, 19 August - 26 August. A total of 7000 people were displaced due to non-international armed conflict (niac) on 19 August in Kayin State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110892,Conflict
160069,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Recommended figure,Conflict,total,100,2024-08-26,2024-08-19,2024-08-26,2024,21083,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110892,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-30T12:49:13.592622Z,"Myanmar: 100 displacements, 19 August - 26 August. Non-international armed conflict (niac) resulted in a total of 100 people being displaced in East Bago Region on 19 August, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110892,Conflict
160068,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Recommended figure,Conflict,total,600,2024-08-26,2024-08-19,2024-08-26,2024,21077,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110892,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-30T12:49:13.536298Z,"Myanmar: 600 displacements, 19 August - 26 August. A total of 600 people were displaced due to non-international armed conflict (niac) on 19 August in Kachin State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110892,Conflict
160067,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Recommended figure,Conflict,total,1600,2024-08-26,2024-08-19,2024-08-26,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110892,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-30T12:49:13.458635Z,"Myanmar: 1,600 displacements, 19 August - 26 August. Non-international armed conflict (niac) resulted in a total of 1600 people being displaced in South Shan State on 19 August, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110892,Conflict
160066,Myanmar,MMR,20.98724,95.765671,"[20.98724, 95.765671]",Recommended figure,Conflict,total,25200,2024-08-26,2024-08-19,2024-08-26,2024,24200,Myanmar: Non-International armed conflict (NIAC) - Mandalay Region - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110892,"Mandalay Region, Myanmar","20.98724, 95.765671",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-30T12:49:13.383759Z,"Myanmar: 25,200 displacements, 19 August - 26 August. A total of 25200 people were displaced due to non-international armed conflict (niac) on 19 August in Mandalay Region, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110892,Conflict
160071,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,2500,2024-08-26,2024-08-19,2024-08-26,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110892,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-30T12:49:13.707406Z,"Myanmar: 2,500 displacements, 19 August - 26 August. A total of 2500 people were displaced due to non-international armed conflict (niac) on 19 August in Rakhine Central, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110892,Conflict
159855,Myanmar,MMR,20.274799,94.736221,"[20.274799, 94.736221]",Recommended figure,Conflict,total,100,2024-08-19,2024-08-12,2024-08-19,2024,21079,Myanmar: Non-International armed conflict (NIAC) - Magway Region - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110754,"Magway Region, Myanmar","20.274799, 94.736221",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-27T14:21:19.315429Z,"Myanmar: 100 displacements, 12 August - 19 August. According to UNHCR Myanmar, a total of 100 people were displaced in Magway Region due to non-international armed conflict (niac) on 12 August",https://data.unhcr.org/en/documents/details/110754,Conflict
159853,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,11100,2024-08-19,2024-08-12,2024-08-19,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110754,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-27T14:21:19.190699Z,"Myanmar: 11,100 displacements, 12 August - 19 August. A total of 11100 people were displaced due to non-international armed conflict (niac) on 12 August in Rakhine North, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110754,Conflict
159854,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Recommended figure,Conflict,total,1500,2024-08-19,2024-08-12,2024-08-19,2024,21083,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110754,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-27T14:21:19.260726Z,"Myanmar: 1,500 displacements, 12 August - 19 August. A total of 1500 people were displaced due to non-international armed conflict (niac) on 12 August in East Bago Region, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110754,Conflict
159520,Myanmar,MMR,16.619289,97.456253,"[16.619289, 97.456253]",Recommended figure,Disaster,total,55,2024-08-09,2024-08-09,2024-08-09,2024,26356,Myanmar: Erosion - Mon State (Paung Township) - 09/08/2024,,,2024-08-09,2024-08-09,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94455,"Paung, Thaton, Mon, Myanmar","16.619289, 97.456253",County/City/town/Village/Woreda (ADM3),Origin,Displacement reporting preventive evacuations,2024-08-22T12:00:41.734080Z,"Myanmar: 55 displacements, 09 August - 09 August. According to national/regional disaster authorities, a total of 13 households were displaced in Paung due to landslide/wet mass movement on 9 August",https://www.ddm.gov.mm/?p=94455,Mass Movement
159503,Myanmar,MMR,17.059429,96.113388,"[17.059429, 96.113388]",Recommended figure,Conflict,total,3200,2024-08-12,2024-08-05,2024-08-12,2024,26318,Myanmar: Non-International armed conflict (NIAC) - Yangon Region - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110563,"Yangon, Myanmar","17.059429, 96.113388",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-22T08:42:46.844665Z,"Myanmar: 3,200 displacements, 05 August - 12 August. Non-international armed conflict (niac) resulted in a total of 3200 people being displaced in Yangon Region on 5 August, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110563,Conflict
159507,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Recommended figure,Conflict,total,900,2024-08-12,2024-08-05,2024-08-12,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110563,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-22T08:42:47.015220Z,"Myanmar: 900 displacements, 05 August - 12 August. A total of 900 people were displaced due to non-international armed conflict (niac) on 5 August in South Shan State, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110563,Conflict
159502,Myanmar,MMR,20.98724,95.765671,"[20.98724, 95.765671]",Recommended figure,Conflict,total,100,2024-08-12,2024-08-05,2024-08-12,2024,24200,Myanmar: Non-International armed conflict (NIAC) - Mandalay Region - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110563,"Mandalay Region, Myanmar","20.98724, 95.765671",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-22T08:42:46.795719Z,"Myanmar: 100 displacements, 05 August - 12 August. A total of 100 people were displaced due to non-international armed conflict (niac) on 5 August in Mandalay Region, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110563,Conflict
159506,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,3900,2024-08-12,2024-08-05,2024-08-12,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110563,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-22T08:42:46.973130Z,"Myanmar: 3,900 displacements, 05 August - 12 August. Non-international armed conflict (niac) resulted in a total of 3900 people being displaced in Rakhine North on 5 August, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110563,Conflict
159504,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Recommended figure,Conflict,total,2100,2024-08-12,2024-08-05,2024-08-12,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110563,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-22T08:42:46.883078Z,"Myanmar: 2,100 displacements, 05 August - 12 August. According to UNHCR Myanmar, a total of 2100 people were displaced in North Shan State due to non-international armed conflict (niac) on 5 August",https://data.unhcr.org/en/documents/details/110563,Conflict
159505,Myanmar,MMR,17.111309,97.32045,"[17.111309, 97.32045]",Recommended figure,Conflict,total,1300,2024-08-12,2024-08-05,2024-08-12,2024,21082,Myanmar: Non-International armed conflict (NIAC) - Mon State - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110563,"Mon, Myanmar","17.111309, 97.32045",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-22T08:42:46.931416Z,"Myanmar: 1,300 displacements, 05 August - 12 August. Non-international armed conflict (niac) resulted in a total of 1300 people being displaced in Mon on 5 August, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110563,Conflict
159516,Myanmar,MMR,19.91049,96.026352,"[19.91049, 96.026352]",Recommended figure,Disaster,total,9,2024-08-04,2024-08-04,2024-08-04,2024,26353,Myanmar: Flood - Naypyidaw Union Territory (Ottarathiri Township) - 04/08/2024,,,2024-08-04,2024-08-04,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94397,"Ottarathiri Township, Ottara District, Naypyitaw, Myanmar","19.91049, 96.026352",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-22T11:45:17.224692Z,"Myanmar: 9 displacements (evacuated), 04 August - 04 August. According to national/regional disaster authorities, a total of 9 people were evacuated in Ottarathiri Township due to flood on 4 August",https://www.ddm.gov.mm/?p=94397,Flood
159517,Myanmar,MMR,19.67886,95.884239,"[19.67886, 95.884239]",Recommended figure,Disaster,total,6,2024-08-04,2024-08-04,2024-08-04,2024,26355,Myanmar: Landslide - Naypyidaw Union Territory (Lewe Township) - 04/08/2024,,,2024-08-04,2024-08-04,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94406,"Lewe Township, Dekkhina District, Naypyitaw, Myanmar","19.67886, 95.884239",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-22T11:53:50.075006Z,"Myanmar: 6 displacements, 04 August - 04 August. Landslide/wet mass movement resulted in a total of 6 people being displaced in Lewe Township on 4 August, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94406,Mass Movement
159514,Myanmar,MMR,19.67886,95.884239,"[19.67886, 95.884239]",Recommended figure,Disaster,total,13,2024-08-03,2024-08-03,2024-08-03,2024,26352,Myanmar: Landslide - Naypyidaw Union Territory (Lewe Township) - 03/08/2024,,,2024-08-03,2024-08-03,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94381,"Lewe Township, Dekkhina District, Naypyitaw, Myanmar","19.67886, 95.884239",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-22T11:38:18.710207Z,"Myanmar: 13 displacements (destroyed housing), 03 August - 03 August. Landslide/wet mass movement resulted in a total of 3 households being displaced due to destroyed housing in Lewe Township on 3 August, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94381,Mass Movement
159522,Myanmar,MMR,19.05456,96.740707,"[19.05456, 96.740707]",Triangulation,Disaster,total,4,2024-08-02,2024-08-02,2024-08-02,2024,26357,Myanmar: Landslide - Kayin State (Thandaunggyi Township) - 02/08/2024,,,2024-08-02,2024-08-02,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94516,"Thandaunggyi Township, Hpa-An District, Kayin, Myanmar","19.05456, 96.740707",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-22T12:07:32.470506Z,"Myanmar: 4 displacements (destroyed housing), 02 August - 02 August. According to national/regional disaster authorities, a total of 1 household were displaced due to destroyed housing in Thandaunggyi Township due to landslide/wet mass movement on 4 August",https://www.ddm.gov.mm/?p=94516,Mass Movement
157551,Myanmar,MMR,16.55167,95.225121,"[16.55167, 95.225121]",Triangulation,Disaster,total,25,2024-08-01,2024-07-31,2024-08-01,2024,25859,Myanmar: Landslide/Wet mass movement - Ayeyarwady Region (Wakema Township) - 31/07/2024,,,2024-07-31,2024-07-31,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94347,"Wakema, Myaungmya, Ayeyarwady, Myanmar","16.55167, 95.225121",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-06T04:35:43.449052Z,"Myanmar: 25 displacements, 31 July - 01 August. According to national/regional disaster authorities, a total of 25 people were displaced in Wakema Township due to landslide/wet mass movement on 31 July, 2024.",https://www.ddm.gov.mm/?p=94347,Mass Movement
157002,Myanmar,MMR,16.619289,97.456253,"[16.619289, 97.456253]",Triangulation,Disaster,total,30,2024-08-01,2024-07-30,2024-08-01,2024,25736,Myanmar: Landslide/Wet mass movement - Mon State (Paung Township) - 30/07/2024,,,2024-07-30,2024-07-30,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94332,"Paung, Thaton, Mon, Myanmar","16.619289, 97.456253",County/City/town/Village/Woreda (ADM3),Origin,Displacement reporting preventive evacuations,2024-08-01T23:04:58.750532Z,"Myanmar: 30 displacements (evacuated), 30 July - 01 August. According to national/regional disaster authorities, a total of 7 households were evacuated in Paung Township due to landslide/wet mass movement on 30 July, 2024.",https://www.ddm.gov.mm/?p=94332,Mass Movement
159022,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,5100,2024-08-05,2024-07-29,2024-08-05,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110562,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-19T08:54:22.460158Z,"Myanmar: 5,100 displacements, 29 July - 05 August. A total of 5100 people were displaced due to non-international armed conflict (niac) on 29 July in Rakhine North, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110562,Conflict
159024,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Recommended figure,Conflict,total,800,2024-08-05,2024-07-29,2024-08-05,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110562,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-19T08:54:22.627712Z,"Myanmar: 800 displacements, 29 July - 05 August. According to UNHCR Myanmar, a total of 800 people were displaced in Rakhine Central due to non-international armed conflict (niac) on 29 July",https://data.unhcr.org/en/documents/details/110562,Conflict
159023,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Recommended figure,Conflict,total,1900,2024-08-05,2024-07-29,2024-08-05,2024,21086,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110562,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2024-08-19T08:54:22.538263Z,"Myanmar: 1,900 displacements, 29 July - 05 August. Non-international armed conflict (niac) resulted in a total of 1900 people being displaced in South Shan State on 29 July, according to UNHCR Myanmar.",https://data.unhcr.org/en/documents/details/110562,Conflict
159025,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Recommended figure,Conflict,total,14800,2024-08-05,2024-07-29,2024-08-05,2024,21080,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 01/01/2024,,,2024-01-01,2024-12-31,,,,,,UNHCR Myanmar,https://data.unhcr.org/en/documents/details/110562,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2024-08-19T08:54:22.708197Z,"Myanmar: 14,800 displacements, 29 July - 05 August. According to UNHCR Myanmar, a total of 14800 people were displaced in Sagaing due to non-international armed conflict (niac) on 29 July",https://data.unhcr.org/en/documents/details/110562,Conflict
157552,Myanmar,MMR,18.17738,95.879608,"[18.17738, 95.879608]",Triangulation,Disaster,total,30,2024-07-30,2024-07-27,2024-07-30,2024,25860,Myanmar: Flood - Bago Region (Okpho Township) - 27/07/2024,,,2024-07-27,2024-07-27,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94307,"Okpho Township, Tharrawaddy District, West Bago Region, Bago Region, Myanmar","18.17738, 95.879608",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-06T04:45:41.711316Z,"Myanmar: 30 displacements (destroyed housing), 27 July - 30 July. A total of 7 households were displaced due to destroyed housing due to flood on 27 July in Okpho Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94307,Flood
156653,Myanmar,MMR,16.602289,96.454224,"[16.602289, 96.454224]",Triangulation,Disaster,total,21,2024-07-27,2024-07-27,2024-07-27,2024,25671,Myanmar: Storm -  Yangon Region (Kyauktan Township) - 27/07/2024,,,2024-07-27,2024-07-27,Weather related,Meteorological,Storm,Storm,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94237,"Kyauktan, Yangon, Myanmar","16.602289, 96.454224",County/City/town/Village/Woreda (ADM3),Origin,,2024-07-29T21:08:58.371861Z,"Myanmar: 21 displacements (destroyed housing), 27 July - 27 July. Storm resulted in a total of 5 households being displaced due to destroyed housing in Kyauktan Township on 27 July, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94237,Storm
159923,Myanmar,MMR,16.890261,97.636269,"[16.890261, 97.636269]",Recommended figure,Disaster,total,59,2024-08-21,2024-07-26,2024-08-21,2024,26420,Myanmar: Landslide - Kayin State (Hpa-an Township) - 26/07/2024,,,2024-07-26,2024-08-21,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94568,"Hpa-An, Hpa-An District, Kayin, Myanmar","16.890261, 97.636269",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-28T11:27:33.673317Z,"Myanmar: 59 displacements (destroyed housing), 26 July - 21 August. According to national/regional disaster authorities, a total of 14 households were displaced due to destroyed housing in Hpa-An Township due to landslide/wet mass movement on 26 July",https://www.ddm.gov.mm/?p=94568,Mass Movement
156984,Myanmar,MMR,16.619289,97.456253,"[16.619289, 97.456253]",Triangulation,Disaster,total,17,2024-07-29,2024-07-26,2024-07-29,2024,25734,Myanmar: Tornado - Mon State (Paung Township) - 26/07/2024,,,2024-07-26,2024-07-26,Weather related,Meteorological,Storm,Tornado,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94299,"Paung, Thaton, Mon, Myanmar","16.619289, 97.456253",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-01T18:49:22.318404Z,"Myanmar: 17 displacements (destroyed housing), 26 July - 29 July. According to national/regional disaster authorities, a total of 4 households were displaced due to destroyed housing in Paung Township due to tornado on 26 July, 2024.",https://www.ddm.gov.mm/?p=94299,Storm
157003,Myanmar,MMR,17.980789,95.715317,"[17.980789, 95.715317]",Triangulation,Disaster,total,608,2024-07-27,2024-07-26,2024-07-27,2024,25737,Myanmar: Flood - Bago Region (Minhla Township) - 26/07/2024,,,2024-07-26,2024-07-27,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94313,"Minhla Township, Tharrawaddy District, West Bago Region, Bago Region, Myanmar","17.980789, 95.715317",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-02T01:42:12.635164Z,"Myanmar: 608 displacements (in relief camp), 26 July - 27 July. According to national/regional disaster authorities, a total of 144 households were in relief camp in Minhla Township due to flood on 26 and 27 July.",https://www.ddm.gov.mm/?p=94313,Flood
156655,Myanmar,MMR,16.76289,94.664467,"[16.76289, 94.664467]",Triangulation,Disaster,total,54,2024-07-26,2024-07-26,2024-07-26,2024,25672,Myanmar: Flood - Ayeyawady Region (Pathein Township) - 26/07/2024,,,2024-07-26,2024-07-26,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94234,"Pathein, Ayeyarwady, Myanmar","16.76289, 94.664467",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-07-29T21:16:50.261030Z,"Myanmar: 54 displacements, 26 July - 26 July. A total of 54 people were displaced due to flood on 26 July, in Pathein Township, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94234,Flood
157136,Myanmar,MMR,16.434719,96.109192,"[16.434719, 96.109192]",Triangulation,Disaster,total,143,2024-07-26,2024-07-26,2024-07-26,2024,25805,Myanmar: Tornado - Yangon Region (Kungyangon Township) - 26/07/2024,AHA-TO-2024-001193-MMR,Government Assigned Identifier,2024-07-26,2024-07-26,Weather related,Meteorological,Storm,Tornado,,ADInet,https://adinet.ahacentre.org/report/myanmar-tornadoes-in-yangon-20240726,"Kungyangon, Myanmar","16.434719, 96.109192",County/City/town/Village/Woreda (ADM3),Origin,,2024-08-02T21:07:17.796070Z,"Myanmar: 143 displacements (destroyed housing), 26 July - 26 July. A total of 34 households were displaced due to destroyed housing due to tornado on 26 July in Kungyangon Township, according to civil society.",https://adinet.ahacentre.org/report/myanmar-tornadoes-in-yangon-20240726,Storm
158094,Myanmar,MMR,16.619289,97.456253,"[16.619289, 97.456253]",Triangulation,Disaster,total,38,2024-07-26,2024-07-26,2024-07-26,2024,25990,Myanmar: Erosion - Mon State (Paung Township) - 26/07/2024,,,2024-07-26,2024-07-26,Weather related,Climatological,Erosion,Erosion,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94299,"Paung, Thaton, Mon, Myanmar","16.619289, 97.456253",County/City/town/Village/Woreda (ADM3),Origin,Displacement reporting preventive evacuations,2024-08-09T13:38:15.927502Z,"Myanmar: 38 displacements, 26 July - 26 July. According to national/regional disaster authorities, a total of 9 households were displaced in Paung due to erosion on 26 July",https://www.ddm.gov.mm/?p=94299,Erosion
156795,Myanmar,MMR,17.350109,94.956322,"[17.350109, 94.956322]",Triangulation,Disaster,total,4,2024-07-26,2024-07-25,2024-07-26,2024,25697,Myanmar: Tornado -  Ayeyarwady Region (Yegyi Township) - 25/07/2024,,,2024-07-25,2024-07-25,Weather related,Meteorological,Storm,Tornado,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94283,"Yegyi, Pathein, Ayeyarwady, Myanmar","17.350109, 94.956322",County/City/town/Village/Woreda (ADM3),Origin,,2024-07-31T02:34:03.650245Z,"Myanmar: 4 displacements (destroyed housing), 25 July - 26 July. Tornado resulted in a total of 1 household being displaced due to destroyed housing in Yegyi Township on 25 July, according to national/regional disaster authorities.",https://www.ddm.gov.mm/?p=94283,Storm
156986,Myanmar,MMR,17.350109,94.956322,"[17.350109, 94.956322]",Triangulation,Disaster,total,75,2024-07-26,2024-07-25,2024-07-26,2024,25735,Myanmar: Flood -  Ayeyarwady Region (Yegyi Township) - 25/07/2024,,,2024-07-25,2024-07-25,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),https://www.ddm.gov.mm/?p=94276,"Yegyi, Pathein, Ayeyarwady, Myanmar","17.350109, 94.956322",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-08-01T19:29:58.019365Z,"Myanmar: 75 displacements, 25 July - 26 July. According to national/regional disaster authorities, a total of 75 people were displaced in Yegyi Township due to flood on 25 July, 2024.",https://www.ddm.gov.mm/?p=94276,Flood
