Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Channel Islands,CHI,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Military expenditure (current USD),MS.MIL.XPND.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,0.77530181672538,0.562984406870747,0.50689022702539,0.736777668306596,0.697214600852119,0.791085579747361,0.939527209520039,0.908389640157369,1.22958532233632,1.27783031331199,1.00023446187106,0.913338674061597,0.80516754536027,0.725194564039875
Channel Islands,CHI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Control of Corruption: Estimate,CC.EST,1.44162690639496,1.47659265995026,1.54359126091003,1.49892818927765,1.44073414802551,1.18245732784271,1.02276110649109,1.00165581703186,0.958202481269836,0.97893089056015,1.10613715648651,0.9562668800354,0.968124032020569,0.968603789806366
Chile,CHL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1234.66692083551,1382.36896357136,1515.13942155076,1676.43105621434,1786.24926496263,1895.0553556297,2010.3926890466,2231.44151743259,2358.52062379086,2396.84871455773,2426.10086092236,2647.61196755769,2755.66667821337,..
Chile,CHL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.97483487,6.047384624,6.127128731,6.207215588,6.295880788,6.393352251,6.489012393,6.583185416,6.672755059,6.755613468,6.83669713,..,..,..
Chile,CHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,23,20,19,18,16,16,15,15,15,15,15,..,..,..
Chile,CHL,Military expenditure (current USD),MS.MIL.XPND.CD,4894081125.09775,5686752069.60146,5466101782.01784,5529879480.60968,5102777422.11734,4630772773.72175,4796010962.08952,5370018134.87068,5545831932.77856,5182156528.66016,5286204682.97164,6119428217.37305,5566455218.53433,..
Chile,CHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.25424091461721,2.2636127719888,2.04588025146131,1.99462247217943,1.96710687686468,1.90962335490079,1.92415844831483,1.94059253045695,1.87761395663911,1.86200539727185,2.09077465277936,1.93228691717414,1.8339814713597,..
Chile,CHL,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,1,..,0.6,..,0.5,..,0.4,..,..,1.8,..,0.5,..
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.0090337555584,0.991361115471139,0.974635115583974,0.964976309009339,1.00681495918115,1.02942555374852,1.18906102612278,1.56205545588869,1.79596279901203,1.7913919716665,1.36064363430941,0.994344898418259,0.565514127974157,0.131811438677878
Chile,CHL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,0.5,0.5,..,..,..,..,..,..,..,..,..
Chile,CHL,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,2,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,..
Chile,CHL,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,1.8,1.8,..,..,..,..,..,..,..,..,..
Chile,CHL,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,0.3,0.3,..,..,..,..,..,..,..,..,..
China,CHN,Control of Corruption: Estimate,CC.EST,-0.570009887218475,-0.514727592468262,-0.438275933265686,-0.355887651443481,-0.337719589471817,-0.299921870231628,-0.268094301223755,-0.291626125574112,-0.286848217248917,-0.312614381313324,-0.0710281431674957,0.0302335843443871,0.0160636715590954,-0.00537010468542576
China,CHN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,385.088289900378,439.545373121789,505.760999696194,557.707958653283,593.299669472209,633.544695266337,664.290359967466,711.750561442244,789.684853595374,885.836048204488,963.498016983697,1032.66756790952,..,..
China,CHN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.183385818,5.150401654,5.120892995,5.093361937,5.064320362,5.037357965,5.008052354,4.981858305,4.963477394,4.962522124,4.973518577,..,..,..
China,CHN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,33,32,28,28,26,26,23,22,20,20,23,..,..,..
China,CHN,Military expenditure (current USD),MS.MIL.XPND.CD,105522648101.838,125286373164.011,145127609596.207,164070469321.744,182109204619.08,196538827230.79,198538361427.554,210443034740.968,232530595985.266,240332555458.151,257973429833.565,285930518056.053,291958428460.21,..
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.73351986212832,1.65908251595704,1.70094267160117,1.7143409229625,1.73840928794394,1.77677106896806,1.7688865902507,1.71124264388853,1.67357820944542,1.68291101151296,1.75669947098837,1.61307386433133,1.59538074333145,..
China,CHN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,3.9,..,..,..,..,..,..,..,..,..
China,CHN,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Population growth (annual %),SP.POP.GROW,0.482959688678361,0.546457594880274,0.678345458846803,0.666072977690069,0.630326389541893,0.581456146657648,0.573050906069647,0.605245013482969,0.467672053461959,0.354740890170827,0.238040870229883,0.0892522000412526,-0.0130995013525784,-0.103794531589067
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,3.4,..,..,2.4,..,..,..,..,..,..,..,..,..,..
China,CHN,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,8.9,8.1,7.6,7.1,6.7,6.5,6.2,5.9,5.7,5.4,5.1,4.9,4.6,..
China,CHN,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,9.4,..,..,8.1,..,..,..,4.8,..,..,..,..,..,..
China,CHN,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,2.3,..,..,1.9,..,..,..,1.9,..,..,..,..,..,..
Colombia,COL,Control of Corruption: Estimate,CC.EST,-0.42333310842514,-0.317527681589127,-0.422298341989517,-0.441208124160767,-0.397509813308716,-0.352601826190948,-0.384617507457733,-0.429829597473145,-0.340439766645432,-0.283615678548813,-0.252498596906662,-0.365944802761078,-0.362088114023209,-0.309191286563873
Colombia,COL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,758.206639027353,785.092382502324,807.845579756417,889.165935861585,952.560108643699,996.502149019741,1052.20536497269,1100.72691831969,1156.11325114522,1234.79408351458,1316.13047505152,1542.48205566304,..,..
Colombia,COL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.37053305,10.43026509,10.48103919,10.53006451,10.57973382,10.63505259,10.69442551,10.75755859,10.82091127,10.88666678,10.95282506,..,..,..
Colombia,COL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,71,71,71,70,70,70,70,71,63,65,75,..,..,..
Colombia,COL,Military expenditure (current USD),MS.MIL.XPND.CD,10422054493.6452,10306578505.9573,11706271912.7386,12503812627.422,11845950895.3824,9127165374.88958,8675980822.76398,10018029817.5824,10134719590.5505,10167547855.5704,9554131505.35102,10180134292.0766,9937702304.66253,..
Colombia,COL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.63691504613462,3.07710698906549,3.15600586340429,3.27226285651869,3.10825884811044,3.10996008410671,3.07113102611539,3.20809672439436,3.0332327385044,3.14565669372153,3.53352644737909,3.23758910406394,3.07910775361056,..
Colombia,COL,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..
Colombia,COL,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,9.9,8.4,8.1,7.2,6.4,5.8,5.6,5,5.1,5.9,7.8,7.7,6.5,..
Colombia,COL,Population growth (annual %),SP.POP.GROW,1.12688471543895,1.09358307436582,1.03966499994087,0.990034781454962,0.947136923375947,0.941994067106625,1.068611890834,1.51228960592288,1.89558675057496,1.83074694246543,1.47010203160178,1.14382091580962,0.691481571303501,0.406206101195742
Colombia,COL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,3.4,..,..,..,..,..,3.7,..,..,..,..,..,..,..
Colombia,COL,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,13.3,12.9,12.7,12.5,12.4,12.3,12.1,12,11.8,11.6,11.5,11.3,11.2,..
Colombia,COL,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,12.6,..,..,..,..,..,12.7,..,..,..,..,..,..,..
Colombia,COL,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,0.9,..,..,..,..,..,1.6,..,..,..,..,..,..,..
Comoros,COM,Control of Corruption: Estimate,CC.EST,-0.786249220371246,-0.80391651391983,-0.781551659107208,-0.732214689254761,-0.586699247360229,-0.769919633865356,-0.70679372549057,-0.710437715053558,-0.852027416229248,-1.058385014534,-1.20917761325836,-1.31024062633514,-1.24499189853668,-0.990109264850616
Comoros,COM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,118.19514291708,130.66306308384,137.395775324491,142.641185486505,151.238840873042,132.72568637861,142.059042509125,170.695052930703,163.982577623208,176.608787211638,198.328772583026,222.678986613057,..,..
Comoros,COM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,24.38551476,24.24461105,24.11875671,23.99375464,23.8744153,23.75450733,23.61539682,23.47133018,23.3203247,23.17438682,23.02724006,..,..,..
Comoros,COM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,316,293,297,285,292,261,255,241,244,237,217,..,..,..
Comoros,COM,Military expenditure (current USD),MS.MIL.XPND.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,37.3,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,26.3,..,..,..,..,..,..,..,..,..
Comoros,COM,Population growth (annual %),SP.POP.GROW,2.08414518723241,2.11863032791113,2.13823935913559,2.14467454892257,2.15269220591586,2.16006427268952,2.1696163026429,2.04689697470843,1.90502758147562,1.87244791212477,1.90094081397491,1.89944099480128,1.82699354985146,1.81205290418229
Comoros,COM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,16.9,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,35.5,33.7,31.9,30.2,28.6,27.2,25.8,24.4,23,21.7,20.6,19.6,18.8,..
Comoros,COM,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,31.1,..,..,..,..,..,..,..,..,..,..,..
Comoros,COM,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,11.2,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Control of Corruption: Estimate,CC.EST,-1.45788669586182,-1.45750629901886,-1.32971084117889,-1.33834099769592,-1.32113170623779,-1.31121599674225,-1.36702644824982,-1.4452942609787,-1.51785528659821,-1.55547034740448,-1.59274351596832,-1.56961536407471,-1.54492211341858,-1.48051190376282
"Congo, Dem. Rep.",COD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,23.800348536903,21.2216172222099,21.4868859175359,26.1053537375387,32.8012335676715,34.837029011409,40.7090961457657,42.5430873500278,35.1306898349382,38.0899029394024,44.6108354852935,45.6123695180436,..,..
"Congo, Dem. Rep.",COD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.29239819,11.17191208,11.04519924,10.9161396,10.78687886,10.66027392,10.5388201,10.42821858,10.32804378,10.2389879,10.15699502,..,..,..
"Congo, Dem. Rep.",COD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,601,585,595,585,573,578,562,570,543,541,547,..,..,..
"Congo, Dem. Rep.",COD,Military expenditure (current USD),MS.MIL.XPND.CD,183682097.50826,238787546.588275,332493979.374942,374475653.351818,341224634.406213,491276877.079054,395733745.247056,295236074.31758,295348364.63547,352709565.59682,362091615.539271,306078782.560613,371081599.85082,..
"Congo, Dem. Rep.",COD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.851731339135211,0.924109080327308,1.13455027573242,1.1461779767659,0.950247139541403,1.29563974884727,1.06610820875977,0.770467135721514,0.623912514687135,0.700795464424695,0.743310281501406,0.542970228782383,0.578894366833228,..
"Congo, Dem. Rep.",COD,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,64.5,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,78.3,..,..,..,..,..,..,..,83.6,..,..,..
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,3.24688069782067,3.35179391507681,3.35665613143748,3.4091449670035,3.44601675819051,3.38939131180859,3.46603464808537,3.44276695760094,3.27282723445499,3.18628838899818,3.22447844328183,3.22252815991252,3.19783510453186,3.23230523620325
"Congo, Dem. Rep.",COD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,24.2,..,..,23.4,..,..,..,23.1,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,43.7,43.2,42.7,42.3,42,41.8,41.7,41.7,41.6,41.4,41.1,40.7,40.3,..
"Congo, Dem. Rep.",COD,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,43.4,..,..,42.7,..,..,..,41.8,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,8.5,..,..,8.1,..,..,..,6.4,..,..,..,..,..,..
"Congo, Rep.",COG,Control of Corruption: Estimate,CC.EST,-1.15732026100159,-1.14499390125275,-1.22975122928619,-1.17694699764252,-1.20022201538086,-1.27117776870728,-1.22733891010284,-1.36667895317078,-1.37805664539337,-1.4361093044281,-1.46065235137939,-1.39201092720032,-1.35977947711945,-1.34527885913849
"Congo, Rep.",COG,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,95.4106485555701,91.1935128536737,115.782383507418,112.933609075252,112.108023888912,109.295855789581,102.329315315845,102.761122485218,73.5688659039252,99.1061679855031,156.918856241496,124.910432333079,..,..
"Congo, Rep.",COG,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.83616085,11.726263,11.62006798,11.55151165,11.50816692,11.51986669,11.58865907,11.68747415,11.80806403,11.89347494,11.92652931,..,..,..
"Congo, Rep.",COG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,389,387,402,362,375,360,353,366,370,292,282,..,..,..
"Congo, Rep.",COG,Military expenditure (current USD),MS.MIL.XPND.CD,218390920.636331,..,..,367057295.47164,704893729.407907,..,501812144.937836,371937055.076808,292260465.250187,299953238.969346,298382191.947452,313055831.486947,265847972.729665,..
"Congo, Rep.",COG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.6625904477394,..,..,2.04447551898046,3.94035726748698,..,4.94273981879824,3.38425588569075,2.14338895638622,2.34540553524246,2.89215384164222,2.47848232699844,1.84718915649027,..
"Congo, Rep.",COG,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,24.3,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,41.6,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,4.15589722236467,3.24414124523082,2.77600777570712,2.40667969204573,2.39028820797079,2.38840507871515,2.38886575467523,2.3910852337636,2.39418462530963,2.355238072353,2.33208625068898,2.31648825280279,2.28055584966535,2.25962565586274
"Congo, Rep.",COG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,11.8,..,..,12.3,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,25.5,24.2,23.1,22.2,21.5,20.9,20.3,19.7,19.1,18.5,17.8,17.1,16.5,..
"Congo, Rep.",COG,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,24.4,..,..,21.2,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,6,..,..,8.2,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Control of Corruption: Estimate,CC.EST,0.66439163684845,0.593173563480377,0.570753693580627,0.577441453933716,0.725378334522247,0.687055706977844,0.678310811519623,0.432391852140427,0.50113844871521,0.626857101917267,0.661411285400391,0.47030770778656,0.465857774019241,0.653749406337738
Costa Rica,CRI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1052.44512471552,1120.5684623864,1135.49504340605,1173.78068571549,1254.05358672534,1321.97635580109,1382.81825553883,1420.89768620743,1540.55572224876,1632.59689185347,1697.62911956665,1713.84412924159,..,..
Costa Rica,CRI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.477851085,8.498583704,8.51952094,8.540662924,8.559695538,8.578067175,8.596517801,8.614623006,8.636792742,8.671331746,8.716621057,..,..,..
Costa Rica,CRI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,27,24,24,23,24,20,19,19,18,19,22,..,..,..
Costa Rica,CRI,Military expenditure (current USD),MS.MIL.XPND.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Costa Rica,CRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..
Costa Rica,CRI,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,2,2.1,2,1.9,1.8,1.9,1.7,1.4,1.7,1.2,2.3,1.3,1,0.9
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,1.2873898093698,1.24002656207939,1.20358030533586,1.1532718484809,1.09494595424381,1.04634340433544,1.01547072688832,0.978713315995535,0.934615300864476,0.865128346659953,0.755771068349343,0.600406861056438,0.520031291578434,0.603176926750417
Costa Rica,CRI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,2.9,..,..,..,..,..
Costa Rica,CRI,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,6.1,6.2,6.4,6.7,7,7.3,7.7,8,8.3,8.6,8.9,9.2,9.5,..
Costa Rica,CRI,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,9,..,..,..,..,..
Costa Rica,CRI,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,..,..,..,..,..,1.8,..,..,..,..,..
Cote d'Ivoire,CIV,Control of Corruption: Estimate,CC.EST,-1.17285454273224,-1.03099358081818,-0.838509380817413,-0.740123450756073,-0.419227510690689,-0.462360084056854,-0.555474996566772,-0.550498962402344,-0.526206731796265,-0.563736855983734,-0.551726758480072,-0.395229250192642,-0.338705569505692,-0.313007414340973
Cote d'Ivoire,CIV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,155.698406588199,144.112878837678,157.327828217649,142.881038604231,158.854204759077,147.465866801109,155.877557295156,157.023118864616,158.062116562878,175.763594311985,200.18577811242,187.889772816272,..,..
Cote d'Ivoire,CIV,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,19.25527046,19.20902242,19.12436808,19.0161338,18.89289015,18.76376178,18.64470903,18.53292228,18.43593712,18.35391593,18.28976148,..,..,..
Cote d'Ivoire,CIV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,604,591,597,579,550,530,537,512,522,483,480,..,..,..
Cote d'Ivoire,CIV,Military expenditure (current USD),MS.MIL.XPND.CD,387692139.954006,357330259.014212,407596534.123237,430003610.836489,521260529.25103,569671621.544538,602538731.235354,501578732.245649,607848217.884494,535951382.180975,607155889.9682,637656912.817499,607245699.55657,..
Cote d'Ivoire,CIV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.12710510056221,1.00705786228658,1.10066387533087,0.995019119922897,1.06778466016063,1.24392724695093,1.25737962390348,0.983197802304189,1.04836823083765,0.915612640909431,0.989482626607969,0.910633112973165,0.889183594972784,..
Cote d'Ivoire,CIV,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,46.1,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,52.4,..,..,37.3,..,..,29.2,..,..
Cote d'Ivoire,CIV,Population growth (annual %),SP.POP.GROW,2.1163624191381,2.0752447134814,2.05543493401974,2.06192649501195,2.31524274847183,2.58076728931826,2.58067580845527,2.58625429610958,2.56647493405036,2.53128744560298,2.50861820334885,2.455303010444,2.45270320081193,2.49863016801663
Cote d'Ivoire,CIV,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,15.7,..,..,..,12.8,..,..,..,..,13.6,..,..
Cote d'Ivoire,CIV,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,31.4,30.5,29.6,28.7,27.7,26.9,25.9,24.8,23.8,22.8,21.8,20.9,20.2,..
Cote d'Ivoire,CIV,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,29.9,..,..,..,21.6,..,..,..,..,23.4,..,..
Cote d'Ivoire,CIV,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,7.6,..,..,..,6.1,..,..,..,..,8.1,..,..
Croatia,HRV,Control of Corruption: Estimate,CC.EST,0.0231014657765627,0.0277206785976887,-0.0254572927951813,0.107450112700462,0.200835213065147,0.19990636408329,0.155666068196297,0.0596246346831322,0.0467699244618416,0.0524476990103722,0.177110493183136,0.0375364571809769,0.147807404398918,0.181928679347038
Croatia,HRV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1599,1613,1644,1420,1475,1553,1692,1798,1943,2143,2288,2703,..,..
Croatia,HRV,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.011263861,5.029649116,5.046687968,5.054740554,5.058009205,5.055721724,5.044976626,5.029995668,5.01543031,5.002799493,4.99451209,..,..,..
Croatia,HRV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,7,7,6,6,6,6,5,5,5,5,5,..,..,..
Croatia,HRV,Military expenditure (current USD),MS.MIL.XPND.CD,1015876653.55283,1106464041.97707,955320163.615821,956952644.05211,1063469743.28113,883162983.266817,836685042.08224,920837052.918188,966358716.798887,1001812141.34703,980798306.622316,1361237631.53762,1308520628.98896,..
Croatia,HRV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.68119004403669,1.75156707309848,1.67035771818299,1.62500930184102,1.82318151586821,1.76057668551165,1.60035063862307,1.64359280793866,1.55248991956117,1.60930358927584,1.7145817419643,2.01266537086965,2.16749051634117,..
Croatia,HRV,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,1.6,0.9,1.1,1,1.2,0.9,1,0.8,0.7,0.6,0.5,0.5,..,..
Croatia,HRV,Population growth (annual %),SP.POP.GROW,-0.226821270818422,-0.345264228485821,-0.305655944795909,-0.278509062850129,-0.407343184777633,-0.824099163913538,-0.69838345731273,-1.20061016480925,-0.893486927711056,-0.554146739042888,-0.433210220837755,-4.25713872008371,-0.603521952188318,-0.0633298852988127
Croatia,HRV,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Control of Corruption: Estimate,CC.EST,0.308642894029617,0.26503998041153,0.228043004870415,0.113214753568172,0.0627064630389214,0.0383789204061031,0.135588765144348,0.232622489333153,0.134250968694687,0.014878592453897,-0.153954476118088,-0.0331758223474026,-0.069265678524971,-0.0550908595323563
Cuba,CUB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2029.87184361724,2158.66146339222,1879.45075252845,2221.22943380493,2700.48626704638,3176.12184740397,2492.10939811466,2466.84571966443,2484.06821613305,2552.08307609835,2594.51824949427,3033.18723165667,..,..
Cuba,CUB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.183653045,7.193502185,7.197288605,7.197552474,7.187131635,7.171167609,7.153102336,7.130210712,7.107125446,7.083110959,7.062041879,..,..,..
